"lineID";"day";"adFlag";"availability";"competitorPrice";"order";"price";"revenue";"pid";"manufacturer";"group";"content";"unit";"pharmForm";"genericProduct";"salesIndex";"category";"campaignIndex";"rrp";"quantity"
1467984;53;0;1;8,02;0;8,87;0;4276;1;"2FOI";"10";"G";"GLO";0;40;"264";"MISSING";9,85;0
1468246;53;0;1;3,69;0;3,8;0;11638;133;"1DOI40OZ";"10";"ML";"ATR";0;40;"137";"MISSING";5,71;0
1468272;53;1;1;14,07;1;15,35;15,35;18793;166;"1DOIF0ZO";"10";"ML";"ATR";0;53;"39";"MISSING";19,2;1
1468336;53;0;1;6,36;1;7,65;7,65;19626;121;"13OJ11OJ";"2";"G";"CRE";0;40;"161";"MISSING";10,42;1
1468416;53;0;1;6,92;1;6,23;6,23;3970;121;"21OK3";"42";"ST";"TAB";0;53;"3";"MISSING";6,92;1
1468463;53;0;1;15,54;0;17,48;0;10105;17;"2FOI";"10";"ST";"AMP";0;40;"81";"MISSING";19,43;0
1468553;53;0;3;0;0;54,35;0;18870;140;"21OKG";"360";"ST";"KAP";0;53;"MISSING";"MISSING";60,39;0
1468617;53;1;1;10,88;0;10,95;0;3274;351;"14OZ2F";"50";"G";"CRE";0;40;"7";"MISSING";16,45;0
1468760;53;0;1;5,37;0;5,45;0;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;0
1468944;53;0;1;5,92;1;6,33;6,33;9419;225;"22OI3";"100";"ML";"FLU";0;53;"345";"MISSING";7,47;1
1469088;53;1;1;60,39;0;73,65;0;8680;105;"13II0FOI";"3X60";"ML";"LOE";0;40;"75";"MISSING";95,99;0
1469245;53;0;1;14,29;0;16,79;0;11699;255;"2FOI";"100";"ST";"TAB";0;40;"193";"MISSING";18,66;0
1469326;53;0;1;6,58;0;7,1;0;1722;84;"13OI02IO";"20";"G";"CRE";0;40;"221";"MISSING";10,64;0
1469345;53;0;1;6,92;1;8,2;8,2;255;105;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"MISSING";11,24;1
1469573;53;1;1;7,58;0;7,65;0;18806;556;"19OS28";"30";"ST";"KAP";0;40;"9";"MISSING";10,77;0
1469600;53;0;1;3,29;0;3,03;0;17869;89;"20OI3";"16";"ST";"PFL";0;53;"12";"A";4,19;0
1469725;53;1;1;10,88;0;10,95;0;3274;351;"14OZ2F";"50";"G";"CRE";0;40;"7";"MISSING";16,45;0
1469735;53;1;1;4,46;0;4,9;0;15217;89;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";5,92;0
1469991;53;0;1;4,66;0;4,2;0;966;117;"11OK00OI";"30";"ML";"TRO";0;40;"53";"MISSING";4,66;0
1470056;53;1;1;45,91;1;53,85;53,85;8111;156;"12OIE1OH";"200";"ST";"FTA";0;40;"359";"MISSING";69,25;1
1470220;53;1;1;2,68;1;2,7;8,1;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;3
1470223;53;0;1;15,28;0;20,2;0;18583;105;"10OJ04II";"12X5";"ML";"KLI";0;40;"73";"MISSING";22,44;0
1470379;53;0;1;6,69;0;7,98;0;11553;334;"12OS10OK";"50";"G";"CRE";0;40;"4";"MISSING";8,87;0
1470749;53;0;1;0;0;54,35;0;14727;896;"21OKG";"90";"ST";"KAP";0;53;"267";"MISSING";60,39;0
1471055;53;0;2;21,99;0;25,34;0;14721;181;"2FOI";"100";"ST";"TAB";0;40;"244";"MISSING";28,16;0
1471157;53;1;1;8,76;0;8,75;0;14613;115;"21OIG";"15";"ST";"KTA";0;53;"161";"MISSING";10,95;0
1471332;53;0;1;17,59;0;20,45;0;8830;380;"21OKG";"400";"G";"GSE";0;53;"73";"MISSING";22,71;0
1471341;53;0;1;13,74;0;13,76;0;19598;119;"21OKG";"180";"ST";"KAP";0;53;"44";"MISSING";15,29;0
1471470;53;0;1;4,36;1;3,8;3,8;21223;37;"1COZ00OK";"12";"ST";"LUT";0;40;"138";"B";5,72;1
1471654;53;0;1;14,47;1;10,39;10,39;4796;176;"22OI3";"75";"ML";"CRE";0;53;"8";"MISSING";17,55;1
1471860;53;0;1;71,49;1;38,45;76,9;8747;47;"21OI2";"6X4X200";"ML";"LOE";0;53;"134";"MISSING";110,88;2
1471924;53;0;1;6,03;1;6,9;6,9;6435;533;"1COJ0EOT";"50";"ST";"FTA";1;40;"92";"C";7,67;1
1471986;53;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
1472315;53;0;1;2,76;0;3;0;15339;387;"22OIK";"1";"P";"KPG";0;53;"76";"MISSING";3,33;0
1472541;53;0;1;20,45;0;22,89;0;4735;585;"18OZ00IS";"2X5";"ST";"PFL";0;40;"27";"MISSING";25,43;0
1472584;53;1;1;12,74;0;14,25;0;16640;52;"18OZ00IS";"100";"G";"GEL";0;40;"25";"MISSING";19,41;0
1472656;53;0;1;3,92;1;4,91;4,91;10961;79;"18OI0EOI";"10";"ST";"SUP";0;40;"277";"B";5,45;1
1472685;53;0;1;11,32;0;14,25;0;7814;436;"21OK2";"30X2.8";"G";"PER";0;53;"255";"MISSING";16,72;0
1472748;53;1;1;6,03;1;6,55;6,55;8496;123;"10IZ22KO";"100";"ST";"TMR";0;40;"71";"MISSING";8,95;1
1472940;53;0;1;3,92;0;4,91;0;10961;79;"18OI0EOI";"10";"ST";"SUP";0;40;"277";"B";5,45;0
1473112;53;0;1;4,61;0;4,15;0;12709;121;"19OS28OQ";"60";"ST";"Uta";0;52;"9";"MISSING";4,61;0
1473206;53;1;1;14,18;0;16,45;0;6178;262;"1COS20";"50";"ST";"WKM";0;40;"18";"B";23,5;0
1473284;53;1;1;7,57;0;7,65;0;9252;176;"10OI03II";"20";"G";"GEL";0;40;"143";"MISSING";12,08;0
1473310;53;1;1;14,23;1;15,35;15,35;8080;176;"22OH";"200";"ML";"GEL";0;53;"254";"A";21,95;1
1473416;53;0;1;12,86;0;12,04;0;17698;98;"13IO0EOI";"100";"G";"SUS";0;40;"251";"MISSING";17,56;0
1473444;53;0;1;0;0;6,89;0;19659;1007;"22OIF";"400";"ML";"SHA";0;53;"76";"MISSING";7,65;0
1473514;53;0;1;20,58;0;24,71;0;7354;12;"23";"120";"ST";"KAP";0;53;"324";"MISSING";27,45;0
1473731;53;1;1;9,88;0;10,95;0;12712;567;"21OIG";"60";"ST";"TAB";0;53;"22";"MISSING";14,25;0
1473788;53;1;1;4,5;1;4,68;4,68;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;1
1473836;53;0;1;5,92;0;6,33;0;9419;225;"22OI3";"100";"ML";"FLU";0;53;"345";"MISSING";7,47;0
1473889;53;0;1;3,84;0;4,91;0;14272;309;"10OK0FIK";"30";"ML";"EMU";0;40;"11";"MISSING";5,45;0
1473895;53;0;1;8,75;0;9,86;0;21015;159;"1EOT0E";"100";"ML";"FLU";0;53;"331";"MISSING";10,95;0
1473920;53;0;1;6,92;1;6,89;6,89;1171;105;"22OI5";"5";"ST";"PFL";0;53;"20";"MISSING";7,65;1
1474050;53;0;1;24,19;0;24,14;0;1185;115;"21OK3";"450";"G";"PUL";0;53;"218";"MISSING";31,85;0
1474235;53;0;1;13,99;0;15,74;0;18800;379;"21OKG";"40";"ST";"TAB";0;53;"105";"MISSING";17,49;0
1474363;53;0;1;12,53;1;10,95;21,9;17657;227;"21OK3";"250";"ML";"TON";0;53;"3";"MISSING";16,45;2
1474485;53;1;1;7,03;0;7,65;0;19469;213;"13II0F";"25";"G";"SAL";0;40;"210";"MISSING";12,08;0
1474661;53;0;1;10,39;0;6,55;0;10007;153;"20OH4";"1";"ST";"KOM";0;53;"64";"MISSING";10,95;0
1474676;53;0;1;5,37;0;5,45;0;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;0
1474793;53;0;1;2,38;0;4,15;0;17409;533;"10OZ12OZ";"14";"ST";"TMR";0;40;"5";"MISSING";4,61;0
1474806;53;1;1;12,96;0;14,25;0;20782;101;"21OI0";"500";"G";"PUL";0;53;"218";"MISSING";16,45;0
1474819;53;1;1;15,16;1;18,64;18,64;1653;371;"2G";"3";"ST";"LOE";0;44;"140";"A";25,04;1
1474999;53;1;1;10,48;0;10,95;0;17221;84;"20OHE";"1";"ST";"";0;53;"321";"MISSING";43,73;0
1475026;53;0;1;2,63;1;2,7;2,7;2220;83;"22OI3";"50";"ML";"SPR";0;53;"24";"MISSING";3,25;1
1475065;53;0;1;0;0;54,35;0;14727;896;"21OKG";"90";"ST";"KAP";0;53;"267";"MISSING";60,39;0
1475082;53;0;1;16,05;0;17,55;0;6267;172;"21OK3";"40";"ST";"PEL";0;53;"57";"MISSING";20,79;0
1475289;53;1;1;6,37;0;7,1;0;4265;1;"2FOI";"10";"G";"GLO";0;40;"264";"MISSING";9,85;0
1475830;53;0;1;0;0;14,81;0;21668;176;"22OI2";"200";"ML";"GEL";0;53;"24";"MISSING";16,45;0
1475865;53;0;3;7,58;0;13,14;0;13766;256;"22OI3";"75";"ML";"SAL";0;53;"8";"MISSING";15,31;0
1476417;53;0;1;2,08;0;3,85;0;8584;24;"14OI0FOZ";"3";"ST";"VTA";0;40;"7";"MISSING";4,28;0
1476502;53;0;1;13;0;16,82;0;13571;56;"12OS0FOK";"1";"P";"KPG";0;53;"192";"MISSING";18,69;0
1476578;53;0;1;4,39;0;5,93;0;2823;347;"1DOIF0ZO";"380";"ML";"LOE";0;53;"156";"MISSING";6,59;0
1476605;53;0;1;9,86;0;8,75;0;17076;475;"21OIG";"7X3";"G";"PUL";0;53;"152";"MISSING";10,95;0
1476677;53;0;1;5,59;1;5,9;5,9;19241;60;"22OI3";"75";"ML";"CRE";0;53;"117";"MISSING";6,55;1
1476891;53;1;1;1,57;1;1,32;7,92;2492;82;"1COI00OT";"10";"ML";"NAS";1;40;"132";"MISSING";2,64;6
1477120;53;1;1;4,5;0;4,68;0;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;0
1477228;53;0;1;14,83;0;16,45;0;1723;84;"13OI02IO";"50";"G";"CRE";0;40;"72";"MISSING";21,99;0
1477361;53;0;1;6,99;0;6;0;1411;98;"22OI3";"50";"ML";"CRE";0;53;"210";"MISSING";8,75;0
1477520;53;1;1;4,38;0;4,12;0;7413;4;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";7,67;0
1477857;53;0;1;9,26;0;10,42;0;13339;271;"10OT00OZ";"48";"ML";"SUS";0;40;"159";"MISSING";11,57;0
1477859;53;0;2;16,27;0;18,61;0;875;28;"21OKG";"60";"ST";"KAP";0;53;"57";"MISSING";20,68;0
1478029;53;1;1;3,61;0;3,25;0;4529;18;"1COJ0EOT";"20";"ST";"FTA";1;40;"92";"C";8,12;0
1478053;53;1;1;10,89;0;5,45;0;12640;176;"1EOH20OZ";"1";"ST";"";0;53;"321";"MISSING";32,89;0
1478083;53;1;1;29,58;1;32,95;32,95;5837;417;"10II62";"90";"ST";"KAP";0;40;"75";"MISSING";40,66;1
1478133;53;1;1;4,58;0;5,45;0;9253;176;"10OI03II";"10";"G";"GEL";0;40;"143";"MISSING";8,24;0
1478300;53;1;1;13,62;1;16,45;16,45;20006;84;"19OZ10OI";"80";"ST";"UTA";0;40;"50";"MISSING";20,88;1
1478329;53;0;2;12,12;0;12,93;0;4202;19;"2FOI";"50";"ML";"TRO";0;40;"MISSING";"MISSING";14,36;0
1478350;53;1;1;2,52;0;3,03;0;4838;18;"10OT30OK";"10";"ST";"HKP";1;40;"66";"MISSING";4,98;0
1478641;53;0;1;6,26;0;7,1;0;441;4;"10OK11OI";"20";"ST";"DRA";0;40;"11";"MISSING";10,42;0
1478651;53;0;1;0;0;2,75;0;5475;154;"22OI3";"5";"ML";"OEL";0;53;"90";"MISSING";2,75;0
1478746;53;0;1;10,89;0;9,85;0;4137;176;"22OI3";"50";"ML";"CRE";0;53;"135";"MISSING";13,12;0
1478828;53;0;1;7,36;1;6,55;6,55;16087;133;"1DOIF0ZO";"10X0.5";"ML";"ATR";0;53;"39";"MISSING";9,12;1
1479007;53;0;1;8,75;0;7,1;0;1306;18;"13OI02";"50";"G";"PST";0;40;"72";"MISSING";10,93;0
1479121;53;1;1;10,93;0;12,04;0;2056;219;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";15,4;0
1479289;53;0;1;6,92;0;6,55;0;8642;595;"22OI9";"50";"G";"BAL";0;53;"157";"MISSING";8,38;0
1479315;53;0;1;17,37;0;19,8;0;3678;271;"10OTF0OZ";"50";"ST";"KAP";0;40;"152";"MISSING";22;0
1479540;53;1;1;7,69;0;7,65;0;3157;105;"18OI0EOI";"20";"ST";"FTA";1;40;"204";"MISSING";11,24;0
1479853;53;1;1;5,86;1;6,55;32,75;19524;37;"1COI01OJ";"15";"ML";"NAS";0;40;"132";"MISSING";9,74;5
1480058;53;0;1;17,36;0;16,45;0;9107;117;"14OZ2F";"9";"ST";"VGE";0;53;"7";"MISSING";21,99;0
1480308;53;1;1;5,38;1;5,45;5,45;7680;18;"18OI0EOI";"50";"ST";"FTA";1;40;"50";"MISSING";11,55;1
1480443;54;1;1;6;0;7,65;0;4121;105;"10OT30OK";"12";"ST";"TAE";1;40;"152";"MISSING";11,53;0
1480540;54;0;1;3,89;1;3,58;3,58;19190;20;"21OJ1";"40";"ST";"PAS";0;53;"138";"MISSING";5,49;1
1480918;54;0;2;35,16;0;39,56;0;19453;155;"13OI0EIJ";"6";"ML";"Loe";0;40;"221";"MISSING";43,95;0
1480932;54;0;1;21,99;0;20,85;0;21317;71;"19OS28";"100";"ST";"";0;40;"208";"MISSING";28,59;0
1480950;54;1;1;5,71;1;6,55;13,1;10342;176;"1COJ00OQ";"20";"ST";"TAB";1;40;"9";"C";10,96;2
1480953;54;0;1;2,29;0;2,16;0;1581;90;"1EOT0E";"50";"ML";"LOE";0;53;"121";"MISSING";2,4;0
1481031;54;0;1;15,39;0;17,14;0;5552;114;"2FOI";"10";"G";"GLO";0;40;"344";"MISSING";19,04;0
1481371;54;0;1;13,79;0;16,45;0;19744;84;"2G";"4X0.5";"ML";"LOE";0;44;"21";"MISSING";20,19;0
1481552;54;0;2;21,91;0;24,65;0;10047;3;"21OK3";"100";"ST";"KAP";0;53;"MISSING";"MISSING";27,39;0
1481555;54;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
1481656;54;0;1;2,3;0;2,15;0;16565;193;"21OS1";"20X1.4";"G";"FBE";0;52;"80";"B";3,41;0
1481875;54;1;1;3,73;0;2,15;0;11789;18;"13OI02OI";"25";"G";"CRE";0;40;"312";"MISSING";4,35;0
1482074;54;0;1;5,49;0;4,59;0;7644;645;"21OKG";"15";"ST";"KTA";0;53;"232";"MISSING";5,62;0
1482174;54;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
1482202;54;0;1;8,13;0;8,87;0;9371;182;"10OZ05";"150";"G";"PUL";0;40;"5";"MISSING";9,85;0
1482218;54;0;1;12,04;0;12,83;0;19213;102;"22OZ1";"250";"ML";"Spl";0;53;"196";"MISSING";14,25;0
1482300;54;1;1;53,34;0;54,95;0;3978;18;"19OJ3FOZ";"120";"ST";"FTA";0;40;"316";"A";98,99;0
1482855;54;1;1;8,78;1;8,75;8,75;12994;79;"24OI";"10";"ST";"KON";0;53;"231";"MISSING";10,99;1
1482943;54;0;1;14,84;0;21,93;0;13620;82;"10OJ03JS";"30";"ST";"PUL";0;40;"1";"MISSING";24,37;0
1483054;54;0;1;2,19;0;2,15;0;14518;47;"10OJ04OI";"120";"ML";"KLI";0;53;"73";"MISSING";3,05;0
1483310;54;0;1;19,46;0;21,95;0;772;1;"2FOI";"1000";"ST";"TAB";0;40;"177";"MISSING";28,55;0
1483342;54;0;1;12,97;0;16,32;0;14566;354;"21OKG";"120";"ST";"KAP";0;53;"61";"MISSING";18,14;0
1483389;54;0;1;11,21;0;12,78;0;7896;105;"13OI02OX";"30";"G";"CRE";0;40;"46";"MISSING";14,2;0
1483437;54;0;1;5,52;0;6,33;0;11893;52;"18OI01OS";"10";"ST";"WKA";1;40;"50";"MISSING";7,67;0
1483459;54;0;1;4,96;1;7,1;21,3;8175;82;"19OZ10OI";"100";"ST";"TAB";0;40;"50";"B";9,64;3
1483653;54;0;2;18,69;0;21,38;0;11154;102;"14OZ2FOK";"60";"ST";"HKP";0;40;"113";"MISSING";23,76;0
1484115;54;1;1;2,88;1;3,58;3,58;3856;84;"13OK0FOK";"20";"G";"SAL";0;40;"90";"MISSING";5,62;1
1484206;54;1;1;7,11;0;8,75;0;2810;56;"12OS0F";"25";"G";"SAL";0;40;"192";"MISSING";13,17;0
1484329;54;1;1;12,74;0;14,25;0;16640;52;"18OZ00IS";"100";"G";"GEL";0;40;"25";"MISSING";19,41;0
1484359;54;0;2;27,49;0;28,31;0;20146;111;"21OKG";"10";"ML";"Tro";0;53;"269";"MISSING";31,46;0
1484416;54;0;1;6,74;0;7,58;0;2854;225;"10OI01OK";"15";"G";"PST";0;40;"143";"MISSING";8,43;0
1484537;54;0;1;24,42;1;24,89;24,89;3380;59;"1EOH28";"9";"ST";"TES";0;53;"94";"MISSING";30,53;1
1484575;54;0;1;0;0;8,2;0;160;78;"20OIF";"1";"ST";"";0;53;"63";"MISSING";18,19;0
1484642;54;0;1;10,34;1;12,04;12,04;11993;56;"10OZ12OZ";"14";"ST";"TMR";0;40;"5";"MISSING";15,35;1
1484807;54;0;1;4,88;1;4,9;4,9;6101;84;"10OZ03OH";"20";"ST";"KTA";1;40;"5";"MISSING";7,46;1
1484821;54;1;1;7,13;0;8,2;0;1247;84;"10OK0F";"20";"ML";"FLU";0;40;"48";"MISSING";11,5;0
1484907;54;1;1;7,69;0;8,2;0;5650;89;"18OZ01OI";"50";"G";"CRE";0;40;"64";"MISSING";11,24;0
1485333;54;1;1;26,71;0;29,65;0;1970;37;"1COS20IK";"100";"ST";"KMR";0;40;"18";"B";38,45;0
1485422;54;1;1;13,19;0;13,14;0;1067;52;"18OZ00IS";"150";"G";"GEL";0;40;"25";"MISSING";18,96;0
1485557;54;0;1;9,32;0;9,29;0;11832;176;"18OZ02";"100";"G";"GEL";0;40;"25";"MISSING";15,35;0
1485730;54;0;1;13,16;0;14,81;0;19942;98;"22OH";"30";"ML";"GEL";0;53;"281";"A";16,45;0
1485938;54;1;1;8,24;1;8,75;8,75;4070;52;"13OH00IK";"50";"G";"GEL";0;40;"46";"A";12,6;1
1486018;54;1;1;0;0;7,65;0;21763;255;"21OK0";"60";"ST";"BON";0;53;"193";"MISSING";9,85;0
1486069;54;0;1;2,63;0;4,44;0;15168;24;"13OJ11OK";"2";"G";"CRE";0;40;"161";"MISSING";4,94;0
1486241;54;1;1;9,88;0;10,95;0;11743;56;"12OS03OI";"25";"G";"SAL";0;40;"192";"MISSING";15,39;0
1486433;54;0;1;6,86;1;8,22;8,22;2145;288;"20OI3";"10";"ST";"PFL";0;53;"155";"MISSING";8,22;1
1486792;54;0;1;6,48;1;6,55;6,55;4370;1;"2FOI";"10";"G";"GLO";0;40;"265";"MISSING";9,85;1
1486938;54;0;2;8,02;0;8,87;0;7070;1;"2FOI";"10";"G";"GLO";0;40;"MISSING";"MISSING";9,85;0
1487547;54;0;1;10,44;0;9,39;0;15575;184;"20OZ2";"9";"ST";"";0;53;"104";"MISSING";10,44;0
1487595;54;0;1;6,42;0;5,45;0;4971;303;"10OZ0F";"48";"ST";"KAP";0;53;"11";"MISSING";6,93;0
1487756;54;0;1;32,88;0;35,15;0;877;84;"2G";"1X4";"ST";"LOE";0;44;"21";"MISSING";41,75;0
1487800;54;1;1;13,85;0;14,25;0;4900;219;"18OZ0FIO";"500";"ML";"LOE";0;52;"211";"MISSING";20,85;0
1487851;54;0;1;6,59;0;8,27;0;13313;1;"2FOI";"200";"ST";"TAB";0;40;"171";"MISSING";9,19;0
1487855;54;0;1;0;0;21,45;0;13347;746;"22OI9";"50";"ML";"";0;53;"MISSING";"MISSING";21,45;0
1487872;54;0;1;22,12;1;25,01;25,01;19779;141;"19OS2F";"120";"ST";"";0;52;"9";"MISSING";30,84;1
1487950;54;0;1;11,03;1;9,08;9,08;15738;311;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";15,6;1
1488145;54;0;1;2,19;0;2,48;0;8695;318;"22OZ0";"1";"ST";"ZBU";0;53;"162";"MISSING";2,75;0
1488152;54;0;1;13,97;0;13,14;0;18832;134;"1COI0FIO";"1";"ST";"";0;53;"149";"B";16,45;0
1488162;54;0;1;6,48;0;7,14;0;9279;60;"2FOZ";"25";"G";"SAL";0;40;"90";"MISSING";7,93;0
1488299;54;0;1;12,2;0;13,14;0;5361;89;"22OI2";"200";"ML";"GEL";0;53;"135";"MISSING";16,1;0
1488341;54;0;1;8,27;0;8,2;0;1444;281;"10OJ01OJ";"240";"ML";"INS";0;40;"73";"MISSING";11,44;0
1488415;54;1;1;15,92;0;18,64;0;1653;371;"2G";"3";"ST";"LOE";0;44;"140";"A";25,04;0
1488598;54;0;1;9,12;0;9,85;0;9100;10;"20OHK";"100";"ST";"LAN";0;53;"201";"MISSING";10,26;0
1488690;54;0;1;10,29;0;10,95;0;1224;141;"19OS28OQ";"30";"ST";"DRA";0;52;"9";"MISSING";13,57;0
1488796;54;0;1;8,01;0;6,55;0;8567;515;"20OH3";"100X5";"ML";"FER";0;53;"87";"MISSING";8,28;0
1488873;54;0;1;41,79;0;47,25;0;20858;798;"2FOI";"90";"ST";"TAB";0;44;"235";"MISSING";54,78;0
1488940;54;1;1;7,56;0;7,65;0;9252;176;"10OI03II";"20";"G";"GEL";0;40;"143";"MISSING";12,08;0
1489056;54;0;1;5,05;0;5,84;0;17579;83;"22OIE";"50";"ML";"CRE";0;53;"84";"MISSING";6,49;0
1489133;54;0;1;6,55;0;5,9;0;20039;387;"22OI3";"3X1";"ML";"Amp";0;53;"135";"MISSING";6,55;0
1489265;54;0;1;15,97;1;15,97;31,94;13402;513;"20OH4";"100";"ST";"";0;53;"39";"MISSING";15,97;2
1489718;54;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
1489833;54;1;1;9,34;0;7,65;0;13349;89;"22OI4";"10";"ML";"";0;53;"78";"MISSING";9,97;0
1489945;54;1;1;10,88;0;10,95;0;3274;351;"14OZ2F";"50";"G";"CRE";0;40;"7";"MISSING";16,45;0
1490063;54;1;1;4,39;0;3,8;0;16255;79;"18OI0EOI";"100";"ML";"SUS";0;40;"351";"B";5,6;0
1490144;54;0;1;3,29;1;3,25;3,25;8266;89;"20OI3";"16";"ST";"PFL";0;53;"12";"A";3,56;1
1490221;54;0;1;0;0;18,57;0;13190;85;"21OKG";"100";"ST";"KAP";0;53;"59";"MISSING";20,62;0
1490294;54;1;1;3,09;0;2,48;0;14972;90;"13OX0FOX";"100";"ML";"LOE";0;52;"66";"MISSING";4,68;0
1490428;54;1;1;2,88;0;3,58;0;3856;84;"13OK0FOK";"20";"G";"SAL";0;40;"90";"MISSING";5,62;0
1490580;54;0;1;7,1;0;6,39;0;18007;329;"21OKG";"40";"ST";"KAP";0;53;"267";"MISSING";7,1;0
1490671;54;0;1;2,73;1;4,2;4,2;7543;18;"15OK20";"100";"ST";"TAB";0;40;"170";"MISSING";4,66;1
1490794;54;0;1;10,91;0;10,95;0;13901;141;"20OH4";"2";"ST";"";0;53;"64";"B";13,78;0
1491059;54;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
1491196;54;0;1;59,38;0;62,65;0;20252;475;"21OIG";"56X3";"G";"PUL";0;53;"208";"MISSING";79,2;0
1491322;54;0;1;10,77;0;12,56;0;13110;20;"14OI00OI";"1";"P";"KPG";0;40;"7";"MISSING";13,96;0
1491345;54;1;1;11,84;0;13,14;0;13475;160;"13OZ0ESI";"200";"ML";"SCH";0;53;"110";"MISSING";16,45;0
1491541;54;0;1;33,98;0;27,81;0;16000;90;"20OIF";"1";"ST";"";0;53;"12";"MISSING";43,63;0
1491630;54;1;1;6,59;0;7,65;0;2654;156;"1COS2";"20";"ML";"FLU";0;40;"116";"B";10,97;0
1491770;54;0;1;6,59;0;5,48;0;8759;90;"22OI3";"350";"ML";"BAL";0;53;"14";"MISSING";11,44;0
1491814;54;0;1;14,07;0;14,84;0;21612;561;"10IJ0F";"50";"ST";"GRA";0;53;"57";"MISSING";16,49;0
1492011;54;1;1;43,44;0;48,35;0;21104;98;"13II0F";"3X100";"ML";"LOE";0;40;"75";"MISSING";65,95;0
1492114;54;1;1;4,83;1;6;6;15491;65;"13OX06ST";"50";"ML";"LOE";0;52;"121";"A";7,03;1
1492248;54;0;1;0;0;14,25;0;8491;16;"22OIG";"75";"ML";"CRE";0;53;"202";"MISSING";19,14;0
1492304;54;0;1;0,46;0;0,44;0;21341;11;"20OI0";"1";"ST";"KOM";0;53;"12";"MISSING";0,44;0
1492372;54;0;1;20,12;1;22,67;22,67;20650;181;"21OK2";"60";"ST";"TAB";0;53;"168";"MISSING";25,19;1
1492510;54;0;1;16,27;0;16,45;0;1969;37;"1COS20IK";"50";"ST";"KMR";0;40;"18";"B";23,54;0
1492891;54;1;1;7,68;1;7,65;7,65;6500;32;"19OZ1ESI";"90";"ML";"SIR";0;40;"66";"B";13,17;1
1493071;54;1;1;2,68;0;2,7;0;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;0
1493115;54;0;1;9,34;0;10,95;0;2487;170;"17OK0F";"50";"ML";"SUS";0;40;"57";"MISSING";14,39;0
1493629;54;0;1;36,92;0;31,85;0;16129;474;"10OJ03JS";"50";"ST";"PLE";0;53;"73";"MISSING";43,43;0
1493684;54;0;1;1,41;1;1,93;1,93;2872;24;"1COI00OT";"10";"ML";"NAS";1;40;"101";"MISSING";2,13;1
1493824;54;0;3;13,19;0;12,66;0;13798;645;"22OIF";"155";"ML";"Xpk";0;53;"MISSING";"MISSING";15,52;0
1493944;54;0;1;39,2;0;42,08;0;252;19;"21OIG";"60";"ST";"DRA";0;53;"88";"MISSING";46,75;0
1494068;54;0;1;39,49;0;44,04;0;16028;172;"10IZ0F";"120";"ST";"KTA";0;40;"209";"MISSING";48,94;0
1494079;54;0;1;36,62;0;43,56;0;17938;41;"22OIF";"12X6";"ML";"AMP";0;53;"306";"MISSING";48,4;0
1494122;54;0;1;7,58;0;7,1;0;17768;707;"2FQQ";"1";"ST";"";0;53;"263";"MISSING";8,73;0
1494144;54;1;1;17,59;0;5,45;0;12640;176;"1EOH20OZ";"1";"ST";"";0;53;"321";"MISSING";32,89;0
1494262;54;0;1;16,49;1;16,45;16,45;8562;239;"2FOI";"50";"ML";"TRO";0;40;"244";"MISSING";21,78;1
1494349;54;0;1;4,96;0;7,1;0;8175;82;"19OZ10OI";"100";"ST";"TAB";0;40;"50";"B";9,64;0
1494362;54;0;1;42,79;1;36,25;36,25;658;47;"21OI2";"24X200";"ML";"LOE";0;53;"37";"MISSING";121,44;1
1494386;54;1;1;10,53;0;13,14;0;14211;79;"1COZ00OJ";"48";"ST";"LUT";0;40;"138";"B";17,49;0
1494462;54;1;1;2,09;1;2,7;5,4;15275;82;"1COJ00OZ";"20";"ST";"TAB";1;40;"48";"A";4,18;2
1494484;54;1;1;45,25;0;52,75;0;4645;141;"21OK3";"180";"ST";"TAB";0;53;"291";"MISSING";63,04;0
1494713;54;0;1;10,99;1;10,95;10,95;1470;341;"22OI3";"50";"G";"CRE";0;53;"8";"MISSING";15,02;1
